statecd,fortypcd,spgrpcd,trtcd1,trtcd2,trtcd3,harvest_type1_srs,harvest_type2_srs,harvest_type3_srs,areatot,area20,area40,area60,area80,area100,area100plus
13,519,1,10,40,0,11,,,121082.5030961381222360265472796404914,121119.5030961381222360265472796404914,37,37,37,37,37
13,519,1,10,30,20,11,,,14376.723791347425,14386.723791347425,10,10,10,10,10
13,519,1,40,0,0,,,,2999.7778226287101539244113318,3000.7778226287101539244113318,1,1,1,1,1
13,519,1,10,20,40,11,,,78035.06827499417928033,78052.06827499417928033,17,17,17,17,17
13,519,1,10,20,0,11,,,74414.45140744979338524,74436.45140744979338524,22,22,22,22,22
13,519,1,0,0,0,,,,8473.2837490708567209888226636,7440.2280243921628078488226636,3,1039.05572467869391314,3,3,3
13,519,1,10,0,0,11,,,59864.81588371907463528,59878.81588371907463528,14,14,14,14,14
13,519,2,0,0,0,,,,138633.484949376166374291990148008448,43979.7697601976259235464679908,6029.06916836011778945,86090.286228289305116102232290858448,103,2946.35979252911754519328986635,103
13,519,2,10,30,20,11,,,1437.6723791347425,1438.6723791347425,1,1,1,1,1
13,519,2,10,0,0,11,,,60382.239923659185,60396.239923659185,14,14,14,14,14
13,519,2,10,40,0,11,,,151272.9483856941725329574433584019522,151324.9483856941725329574433584019522,52,52,52,52,52
13,519,2,10,20,40,11,,,59673.87573970143121437,59686.87573970143121437,13,13,13,13,13
13,519,2,10,20,0,11,,,57803.99878857216934608,57819.99878857216934608,16,16,16,16,16
13,519,2,40,0,0,,,,20998.4447584009710774708793226,21005.4447584009710774708793226,7,7,7,7,7
13,519,3,10,40,0,11,,,605.00184941239140384,606.00184941239140384,1,1,1,1,1
13,519,3,0,0,0,,,,12516.353845974335564691311983041724,1430.679896264558772596644933175,9,4900.896176144684201708087317166724,9,6211.7777735650925903865797327,9
13,519,4,0,0,0,,,,29175.328925739156774025516545541724,24,24,12721.432570009289951591747440166724,10951.7509514104480498371241722,5574.145404319418772596644933175,24
13,519,7,0,0,0,,,,2077.1654672797786499767320246,2,2,2,1563.1072787729211499767320246,518.0581885068575,2
13,519,8,10,40,0,11,,,4499.6667339430652308866169977,4500.6667339430652308866169977,1,1,1,1,1
13,519,8,10,20,0,11,,,10838.24977285728175239,10841.24977285728175239,3,3,3,3,3
13,519,25,0,0,0,,,,60583.618879563429187251778329875,21368.198443968381588949673997625,4687.5236965617175,43,20440.0977763877423723356550005,14259.79896264558772596644933175,43
13,519,25,10,40,0,11,,,1210.00369882478280768,1212.00369882478280768,2,2,2,2,2
13,519,26,10,40,0,11,,,605.00184941239140384,606.00184941239140384,1,1,1,1,1
13,519,26,0,0,0,,,,1032.116377013715,2,2,2,2,1034.116377013715,2
13,519,27,0,0,0,,,,44492.7841093758675590889783164,9071.36402164358966410510022865,566.0581885068575,3172.2145575458422999534640492,10977.7509514104480498371241722,20955.39639026913004519328986635,50
13,519,27,40,0,0,,,,2999.7778226287101539244113318,3000.7778226287101539244113318,1,1,1,1,1
13,519,27,10,40,0,11,,,3025.0092470619570192,3030.0092470619570192,5,5,5,5,5
13,519,28,40,0,0,,,,5999.5556452574203078488226636,6001.5556452574203078488226636,2,2,2,2,2
13,519,28,10,20,0,11,,,14450.99969714304233652,14454.99969714304233652,4,4,4,4,4
13,519,28,10,40,0,11,,,42695.0190344143473294598489557385392,42714.0190344143473294598489557385392,19,19,19,19,19
13,519,28,10,0,0,11,,,38299.73019669793713528,38308.73019669793713528,9,9,9,9,9
13,519,28,0,0,0,,,,78900.7366813272715148610151607,36098.387461929623979160023514925,557.0581885068575,8882.592118543299663023660123,14918.365591652212601517592324675,18649.3333206952777711597391981,41
13,519,28,10,30,20,11,,,12939.0514122126825,12948.0514122126825,9,9,9,9,9
13,519,28,10,20,40,11,,,4590.29813382318701649,4591.29813382318701649,1,1,1,1,1
13,519,29,0,0,0,,,,17063.834902712365049151052166125,2859.35979252911754519328986635,2080.23275402743,1437.679896264558772596644933175,5842.96991333471118616782750025,4923.59254655654754519328986635,16
13,519,29,10,20,0,11,,,10838.24977285728175239,10841.24977285728175239,3,3,3,3,3
13,519,29,10,40,0,11,,,1815.00554823717421152,1818.00554823717421152,3,3,3,3,3
13,519,31,10,20,0,11,,,3612.74992428576058413,3613.74992428576058413,1,1,1,1,1
13,519,31,0,0,0,,,,7246.847756455101144932299933675,5,5,1426.679896264558772596644933175,5830.1678601905423723356550005,5,5
13,519,32,10,20,0,11,,,14450.99969714304233652,14454.99969714304233652,4,4,4,4,4
13,519,32,40,0,0,,,,5999.5556452574203078488226636,6001.5556452574203078488226636,2,2,2,2,2
13,519,32,10,0,0,11,,,76082.03635345576390584,76100.03635345576390584,18,18,18,18,18
13,519,32,10,20,40,11,,,32132.08693676230911543,32139.08693676230911543,7,7,7,7,7
13,519,32,0,0,0,,,,316753.183275074377112619355886117068,150796.888295245642723711146170825,5073.95279134640278945,79662.037645649694366327069512992068,35181.60116980661923600495167245,46938.70337302601799712618852985,180
13,519,32,10,40,0,11,,,58867.9511650438482468163189839,58894.9511650438482468163189839,27,27,27,27,27
13,519,32,10,30,20,11,,,23002.75806615588,23018.75806615588,16,16,16,16,16
13,519,33,0,0,0,,,,3430.4441717462975,2,518.0581885068575,2,2916.38598323944,2,2
13,519,34,10,30,20,11,,,4313.0171374042275,4316.0171374042275,3,3,3,3,3
13,519,34,10,20,0,11,,,21676.49954571456350478,21682.49954571456350478,6,6,6,6,6
13,519,34,10,40,0,11,,,14376.723791347425,14386.723791347425,10,10,10,10,10
13,519,34,10,0,0,11,,,21392.61100704110071176,21397.61100704110071176,5,5,5,5,5
13,519,34,0,0,0,,,,42920.754731718718345513295097025,6018.5556452574203078488226636,9290.8473941859480789,1440.679896264558772596644933175,26246.67179601079118616782750025,19,19
13,519,35,10,30,20,11,,,7188.3618956737125,7193.3618956737125,5,5,5,5,5
13,519,35,10,20,0,11,,,34976.12494130375596275,34986.12494130375596275,10,10,10,10,10
13,519,35,0,0,0,,,,50025.743616674405012347776608766724,22026.4003995966396189118103623,34,19486.865855685441227801943513966724,4612.506522593477893037377799325,4035.970838798846272596644933175,34
13,519,35,10,0,0,11,,,25360.67878448525463528,25366.67878448525463528,6,6,6,6,6
13,519,35,10,40,0,11,,,34210.2184031407845773044745551336587,34230.2184031407845773044745551336587,20,20,20,20,20
13,519,36,10,20,0,11,,,3612.74992428576058413,3613.74992428576058413,1,1,1,1,1
13,519,39,10,20,40,11,,,9180.59626764637403298,9182.59626764637403298,2,2,2,2,2
13,519,39,0,0,0,,,,67522.825098970891296426273474908448,10067.729205332646317789934799525,1084.116377013715,12525.677378800363010695913360058448,18989.201705051769151587396250875,25116.10043277239781635302906445,52
13,519,39,10,0,0,11,,,8281.08491484838142352,8283.08491484838142352,2,2,2,2,2
13,519,39,10,40,0,11,,,605.00184941239140384,606.00184941239140384,1,1,1,1,1
13,519,40,0,0,0,,,,1769.681618598841901754623267966724,1,1,1770.681618598841901754623267966724,1,1,1
13,519,41,0,0,0,,,,49499.941812691138929117685364266724,37629.4548345363161581559236803,532.0581885068575,4243.417239542094587491268201141724,1472.291965047635593083913750125,5702.7195850582350903865797327,16
13,519,41,10,20,0,11,,,7225.49984857152116826,7227.49984857152116826,2,2,2,2,2
13,519,41,10,20,40,11,,,4590.29813382318701649,4591.29813382318701649,1,1,1,1,1
13,519,41,40,0,0,,,,2999.7778226287101539244113318,3000.7778226287101539244113318,1,1,1,1,1
13,519,41,10,40,0,11,,,7307.3866482262014235537216792009761,7310.3866482262014235537216792009761,3,3,3,3,3
13,519,42,10,20,0,11,,,3612.74992428576058413,3613.74992428576058413,1,1,1,1,1
13,519,42,0,0,0,,,,24801.62116468827214435298593888362,1442.679896264558772596644933175,537.0581885068575,8869.40809299420950877311633983362,3315.66818605185,10741.806800870796362983224665875,21
13,519,43,10,40,0,11,,,1437.6723791347425,1438.6723791347425,1,1,1,1,1
13,519,43,10,0,0,11,,,12939.0514122126825,12942.0514122126825,3,3,3,3,3
13,519,43,0,0,0,,,,114632.605485387986073643933146425,5776.712067928418817789934799525,46149.40787827008126285,8483.262587508451970349934799525,28170.016803382893751494324349275,26423.2061482981402711597391981,74
13,519,43,10,20,0,11,,,20755.40010447148360194,20761.40010447148360194,6,6,6,6,6
13,520,1,10,0,0,12,,,149823.5919626722213066317906219595086,37,149860.5919626722213066317906219595086,37,37,37,37
13,520,1,10,40,0,11,,,572737.5452898876508328998212617298628,572860.5452898876508328998212617298628,123,123,123,123,123
13,520,1,10,0,0,13,,,212775.51211194189,37,37,212812.51211194189,37,37,37
13,520,1,50,0,0,,,,17998.6669357722609235464679908,18001.6669357722609235464679908,3,3,3,3,3
13,520,1,10,20,30,11,,,93899.0962957554225,93927.0962957554225,28,28,28,28,28
13,520,1,10,0,0,14,,,93634.538288642793689118103623,16,61796.042291144721189118103623,16,31870.4959974980725,16,16
13,520,1,40,0,0,,,,1516.8807617856225,1,1,1,1,1,1517.8807617856225
13,520,1,10,20,0,11,,,4853.75146669991773044,6,6,4859.75146669991773044,6,6,6
13,520,1,10,0,0,16,,,200900.69246895141108563857771725,126924.656176098175,27862.01903101512453510314663035,61,18595.0126873434163567354310869,61,27763.0045744946951938
13,520,1,10,20,40,11,,,5750.68951653897,5751.68951653897,1,1,1,1,1
13,520,1,0,0,0,,,,802019.1251258168539231383275522627654,137924.1254925955169095533715782337658,399031.6143197941774803787250303539996,115616.5508666543868344476453272,144861.547964184797698758585616475,4931.6422853568675,1939.6441972311075
13,520,1,10,40,20,11,,,30337.61523571245,30342.61523571245,5,5,5,5,5
13,520,1,10,0,0,11,,,274731.378415686929969661813738175,274841.378415686929969661813738175,110,110,110,110,110
13,520,2,0,0,0,,,,4720576.8150153655819261504773268661736,955482.1753621639866385574582318016172,1090213.8069063900238708081339212247316,1197554.7912100216406797127204941065953,1375565.5985398773340750159010891713645,110530.442996912596662056263590561865,1754
13,520,2,40,0,0,,,,53794.4312333263576292302939799115025,53828.4312333263576292302939799115025,34,34,34,34,34
13,520,2,10,20,0,16,,,66742.75351856739,66753.75351856739,11,11,11,11,11
13,520,2,10,0,0,14,,,601222.9212653887248914425005067,41819.4989949075325,504487.8384070675998914425005067,23442.08786591552,31981.4959974980725,127,127
13,520,2,10,40,0,11,,,1190679.4412835334409000606534024243104,1123056.3947632742475920307394171243104,68293.0465202591933080299139853,335,335,335,335
13,520,2,10,20,30,16,,,86818.4122810055816544468614545884975,86833.4122810055816544468614545884975,15,15,15,15,15
13,520,2,10,40,0,13,,,348269.12499711308,10265.35094133804,338133.77405577504,65,65,65,65
13,520,2,10,0,0,12,,,131477.3649349899872091719265519230478,36,98320.2177802895260217697377992980478,2647.01588870011373264,30618.131266000347454762188752625,36,36
13,520,2,10,20,30,11,,,304127.98976475562378574,304233.98976475562378574,106,106,106,106,106
13,520,2,20,30,0,,,,11999.1112905148406156976453272,12001.1112905148406156976453272,2,2,2,2,2
13,520,2,10,0,0,15,,,4535.790255008806580388647108759327,1,1,1,4536.790255008806580388647108759327,1,1
13,520,2,10,40,20,11,,,46630.17573183104,46638.17573183104,8,8,8,8,8
13,520,2,10,0,0,11,,,407252.7925891263306131208671541,407347.7925891263306131208671541,95,95,95,95,95
13,520,2,10,40,0,12,,,93601.9188212191606156976453272,12015.1112905148406156976453272,81618.80753070432,16,16,16,16
13,520,2,10,40,0,14,,,23315.08786591552,4,4,23319.08786591552,4,4,4
13,520,2,10,20,40,11,,,5750.68951653897,5751.68951653897,1,1,1,1,1
13,520,2,10,20,0,12,,,5828.77196647888,5829.77196647888,1,1,1,1,1
13,520,2,10,0,0,16,,,64500.735520333976037846530307825,12,23179.515859179270445919288858625,12,24724.0169164578884756472414492,12,16633.20274469681711628
13,520,2,50,0,0,,,,5999.5556452574203078488226636,6000.5556452574203078488226636,1,1,1,1,1
13,520,3,0,0,0,,,,174320.6606177195416630621345059162924,46160.826381207412648481923213313226,31940.5954279271291378133947696780664,61641.755007734532396040193008325,34849.4838008504674807266235146,68,68
13,520,3,10,20,30,11,,,10180.8303288530625,10187.8303288530625,7,7,7,7,7
13,520,3,10,0,0,11,,,4633.503171835854089183857771725,4634.503171835854089183857771725,1,1,1,1,1
13,520,3,10,40,0,11,,,5750.68951653897,5751.68951653897,1,1,1,1,1
13,520,3,10,0,0,14,,,8092.2190331803676886,2,8094.2190331803676886,2,2,2,2
13,520,4,0,0,0,,,,6202.7777735650925903865797327,2,518.0581885068575,2,2,2,5688.7195850582350903865797327
13,520,8,10,40,0,11,,,17142.64442949620647884,17146.64442949620647884,4,4,4,4,4
13,520,8,0,0,0,,,,32105.6974848934578078488226636,6009.5556452574203078488226636,1447.6723791347425,3054.821936025225,21633.64752447607,10,10
13,520,9,0,0,0,,,,326317.1583756650895300107232171838155,55319.7632772094598840488226636,99673.163918880456767597851333783955,61258.8727600543355146983942192998605,104572.19055933029499133,5908.1678601905423723356550005,83
13,520,9,10,40,0,11,,,29143.8598323944,29148.8598323944,5,5,5,5,5
13,520,9,10,0,0,12,,,1619.8179079177975,1,1620.8179079177975,1,1,1,1
13,520,25,10,0,0,12,,,11657.54393295776,8,8,11665.54393295776,8,8,8
13,520,25,40,0,0,,,,780.220154094866683897372530654867,782.220154094866683897372530654867,2,2,2,2,2
13,520,25,10,0,0,14,,,8092.2190331803676886,2,8094.2190331803676886,2,2,2,2
13,520,25,10,40,0,13,,,5828.77196647888,1,5829.77196647888,1,1,1,1
13,520,25,10,40,0,11,,,43637.39371886534257952013847308372,43646.39371886534257952013847308372,9,9,9,9,9
13,520,25,10,40,0,12,,,11657.54393295776,2,11659.54393295776,2,2,2,2
13,520,25,10,20,30,11,,,1437.6723791347425,1438.6723791347425,1,1,1,1,1
13,520,25,0,0,0,,,,950123.5688816450124242763554202615999,126615.8697437854521518234927869283065,221985.0323921067211325847868453909354,172639.649907288108659285565605502405,287189.771196565162415566372297760294,131504.806471783097884242978419279659,11610.4391701164701807731594654
13,520,25,10,20,30,16,,,11575.788304134077553926248193945133,11577.788304134077553926248193945133,2,2,2,2,2
13,520,26,10,0,0,14,,,12356.0084582289442378236207246,2,12358.0084582289442378236207246,2,2,2,2
13,520,26,10,0,0,12,,,2914.38598323944,2,2,2916.38598323944,2,2,2
13,520,26,10,40,0,11,,,6963.6710081504696861294309972432876,6965.6710081504696861294309972432876,2,2,2,2,2
13,520,26,0,0,0,,,,188532.213330958299904930081680531632,74852.299495586770345020216391725,8786.15794971832,43987.550209162735689355504036431632,20127.6923934215024742956550005,35004.8194800082671170069650015,6031.693803060704279251741250375
13,520,27,40,0,0,,,,39721.6276831596675,35182.9853978028,12,12,12,12,4562.6422853568675
13,520,27,10,20,0,11,,,808.95857778331962174,1,1,809.95857778331962174,1,1,1
13,520,27,10,20,40,11,,,34504.13709923382,34510.13709923382,6,6,6,6,6
13,520,27,10,0,0,16,,,19440.910430406501306311573315175,4,13904.509515507562267551573315175,4,4,4,5544.40091489893903876
13,520,27,10,40,20,11,,,6067.52304714249,6068.52304714249,1,1,1,1,1
13,520,27,10,0,0,14,,,30258.40685306157,1444.6723791347425,18209.56914142747,7,10625.1653324993575,7,7
13,520,27,10,20,30,11,,,20141.4027459080325,20146.4027459080325,5,5,5,5,5
13,520,27,10,40,0,11,,,133238.3581939593629355935314227,133261.3581939593629355935314227,23,23,23,23,23
13,520,27,10,40,0,16,,,30669.0587816283963567354310869,12146.04609428498,11,11,11,18545.0126873434163567354310869,11
13,520,27,10,0,0,11,,,4499.6667339430652308866169977,4500.6667339430652308866169977,1,1,1,1,1
13,520,27,0,0,0,,,,1661352.4102573193445755256440844090646,262578.5964842535840106812205922493,195658.5609838753845544787708807787976,328608.1913901943380479146958905515448,732610.4042877126787912913684722299558,106895.6010434982407884864287831994664,37317.0560677851183826731594654
13,520,27,10,0,0,12,,,31497.6671376014566162063189839,7,31504.6671376014566162063189839,7,7,7,7
13,520,27,10,20,0,12,,,11657.54393295776,11659.54393295776,2,2,2,2,2
13,520,27,10,0,0,15,,,4535.790255008806580388647108759327,1,1,1,4536.790255008806580388647108759327,1,1
13,520,28,10,0,0,11,,,61441.828326017490948368386386675,61465.828326017490948368386386675,24,24,24,24,24
13,520,28,10,40,0,13,,,166120.00104464808,2944.38598323944,163235.61506140864,30,30,30,30
13,520,28,10,20,0,16,,,12135.04609428498,12137.04609428498,2,2,2,2,2
13,520,28,10,40,0,11,,,1042136.3449812437516422804925703298628,1011475.3238356713910477214407588298628,31119.0211455723605945590518115,229,229,229,229
13,520,28,10,40,0,14,,,233150.8786591552,40,40,233190.8786591552,40,40,40
13,520,28,10,0,0,13,,,28753.44758269485,5,5,28758.44758269485,5,5,5
13,520,28,10,20,30,16,,,5787.8941520670387769631240969725665,5788.8941520670387769631240969725665,1,1,1,1,1
13,520,28,10,0,0,16,,,48786.4305187002438711426725361,10,37078.0253746868327134708621738,10,6188.0042291144721189118103623,10,5550.40091489893903876
13,520,28,10,40,0,16,,,41618.6676600437002134708621738,4559.6422853568675,9,9,9,37077.0253746868327134708621738,9
13,520,28,10,20,30,11,,,131959.03597216022146429,132006.03597216022146429,47,47,47,47,47
13,520,28,50,0,0,,,,59995.556452574203078488226636,60005.556452574203078488226636,10,10,10,10,10
13,520,28,10,40,0,12,,,87602.3631759617403078488226636,6014.5556452574203078488226636,81617.80753070432,15,15,15,15
13,520,28,20,40,0,,,,36537.8632323027,8,36545.8632323027,8,8,8,8
13,520,28,40,0,0,,,,48073.8873694720627167738734238883747,43545.2450841151952167738734238883747,22,22,22,22,4572.6422853568675
13,520,28,10,20,0,12,,,93260.35146366208,93276.35146366208,16,16,16,16,16
13,520,28,10,0,0,12,,,324319.3294431107405110112582797114608,105,266898.3020048262582893077757789614608,42303.9392758949686632,15432.08816238951355850348250075,105,105
13,520,28,20,30,0,,,,31617.10263911447,31628.10263911447,11,11,11,11,11
13,520,28,10,0,0,15,,,31750.531785061646062720529761315289,7,7,7,31757.531785061646062720529761315289,7,7
13,520,28,10,20,0,11,,,8089.5857778331962174,10,10,8099.5857778331962174,10,10,10
13,520,28,0,0,0,,,,14937482.9385490690963165883551329615327,3474911.6608744832728167467302760753454,4360332.0006105875162791251732772790178,3187290.9153665427319157237991539564573,3282170.127730088401294592601099088457,533331.1508697092860526881958706622552,120279.0830976578879577118554559
13,520,28,10,0,0,14,,,527525.1449339058133165771554345,11605.37903307794,449837.8280359496433165771554345,46734.17573183104,19763.76213304719,104,104
13,520,28,10,20,40,11,,,17252.06854961691,17255.06854961691,3,3,3,3,3
13,520,29,10,0,0,12,,,3785.40269327824495392,1,3786.40269327824495392,1,1,1,1
13,520,29,10,40,0,11,,,69942.73476029670219362586656354186,69955.73476029670219362586656354186,13,13,13,13,13
13,520,29,10,0,0,15,,,4535.790255008806580388647108759327,1,1,1,4536.790255008806580388647108759327,1,1
13,520,29,10,40,0,13,,,1457.19299161972,1458.19299161972,1,1,1,1,1
13,520,29,0,0,0,,,,931012.65397147893554632787758535019,112062.264663568201686791741250375,143818.13895774345515599913750125,230624.1772545536785749585163984517405,309707.8133936800243901539239797094725,128688.722208957543148037978722863977,7545.5374929760325903865797327
13,520,29,10,40,0,12,,,23485.8715446940603078488226636,6003.5556452574203078488226636,17490.31589943664,4,4,4,4
13,520,29,10,20,30,16,,,17363.6824562011163308893722909176995,17366.6824562011163308893722909176995,3,3,3,3,3
13,520,29,10,0,0,14,,,8092.2190331803676886,2,8094.2190331803676886,2,2,2,2
13,520,29,40,0,0,,,,1170.3302311423000258460587959823005,1173.3302311423000258460587959823005,3,3,3,3,3
13,520,31,10,40,0,11,,,1417.99497675659128976006923654186,1418.99497675659128976006923654186,1,1,1,1,1
13,520,31,10,0,0,12,,,1457.19299161972,1,1,1458.19299161972,1,1,1
13,520,31,10,40,0,13,,,23315.08786591552,4,23319.08786591552,4,4,4,4
13,520,31,0,0,0,,,,165472.149404629706297911269776896434,17250.75511326006245088,51562.654466100558519378616533113582,45939.318348615783462295132427557852,42579.142194685155679189693315975,8360.27928196814618616782750025,44
13,520,32,10,0,0,14,,,12356.0084582289442378236207246,2,12358.0084582289442378236207246,2,2,2,2
13,520,32,10,0,0,15,,,9071.580510017613160777294217518654,2,2,2,9073.580510017613160777294217518654,2,2
13,520,32,10,40,0,11,,,211421.180756076102152344256322716438,211475.180756076102152344256322716438,54,54,54,54,54
13,520,32,50,0,0,,,,5999.5556452574203078488226636,6000.5556452574203078488226636,1,1,1,1,1
13,520,32,10,20,30,11,,,4332.537749889205,4335.537749889205,3,3,3,3,3
13,520,32,10,40,0,13,,,2914.38598323944,2916.38598323944,2,2,2,2,2
13,520,32,10,0,0,12,,,31613.2919919799663158797019862,10,27008.0004036583913853197019862,4625.29158832157493056,10,10,10
13,520,32,40,0,0,,,,4363.4108256836239582750623861869804,4364.4108256836239582750623861869804,1,1,1,1,1
13,520,32,10,40,0,12,,,23998.2225810296812313952906544,24002.2225810296812313952906544,4,4,4,4,4
13,520,32,10,0,0,11,,,71140.10301516523429856625281235,71156.10301516523429856625281235,16,16,16,16,16
13,520,32,20,30,0,,,,5999.5556452574203078488226636,6000.5556452574203078488226636,1,1,1,1,1
13,520,32,0,0,0,,,,1409663.4491826838085123858516640340511,278543.3535941620740090440089226535595,293544.2153952940829680918524691553456,414893.260885150632779168899518065454,326988.167738700544375666245589934692,65359.722675600580188115105966125,32806.7288937758941922997391981
13,520,33,0,0,0,,,,126753.55931598977910432939784869184,32,12809.983365092490318192790767306791,11689.54393295776,64486.440926701003365954849578135049,29157.8393009527118616782750025,8769.75179028581355850348250075
13,520,33,10,40,0,13,,,1457.19299161972,1458.19299161972,1,1,1,1,1
13,520,34,0,0,0,,,,5421277.0413920262566947490549439750682,1178429.1328215996434099848052405802025,1509394.1272799380087000033851521591688,1026996.4659064458935130276010547824095,1323430.0589947505738107785844618624124,375137.686250690948339814679034590875,16823.57013860118892114
13,520,34,20,30,0,,,,18958.0989085998003078488226636,18961.0989085998003078488226636,3,3,3,3,3
13,520,34,10,40,0,11,,,428068.1830926862920917052098285568704,428161.1830926862920917052098285568704,93,93,93,93,93
13,520,34,10,20,30,11,,,102465.1511682662675,102488.1511682662675,23,23,23,23,23
13,520,34,10,0,0,12,,,111462.108204103518325661393728125,37,80722.109486852654394146169977,17707.37103182214359376,13143.627685428720337755223751125,37,37
13,520,34,10,20,0,12,,,122404.21129605648,122425.21129605648,21,21,21,21,21
13,520,34,10,20,30,16,,,11575.788304134077553926248193945133,11577.788304134077553926248193945133,2,2,2,2,2
13,520,34,10,40,0,16,,,24712.0169164578884756472414492,4,4,4,4,24716.0169164578884756472414492,4
13,520,34,10,0,0,15,,,4535.790255008806580388647108759327,1,1,1,4536.790255008806580388647108759327,1,1
13,520,34,10,0,0,14,,,73965.4684396082501886,4329.0171374042275,69668.4513022040226886,16,16,16,16
13,520,34,50,0,0,,,,71994.6677430890436941858719632,72006.6677430890436941858719632,12,12,12,12,12
13,520,34,10,40,0,13,,,84517.19351394376,26257.47384915496,58315.7196647888,28,28,28,28
13,520,34,10,40,0,14,,,40801.40376535216,7,7,40808.40376535216,7,7,7
13,520,34,10,0,0,11,,,2601.845464621535249961220041,2606.845464621535249961220041,5,5,5,5,5
13,520,34,10,20,0,16,,,6067.52304714249,6068.52304714249,1,1,1,1,1
13,520,34,10,40,0,12,,,110917.4510418772603078488226636,6018.5556452574203078488226636,104936.89539661984,19,19,19,19
13,520,34,40,0,0,,,,13798.479948958429183897372530654867,12286.599187172806683897372530654867,5,5,5,5,1521.8807617856225
13,520,34,10,0,0,16,,,12356.0084582289442378236207246,2,2,2,12358.0084582289442378236207246,2,2
13,520,35,40,0,0,,,,1516.8807617856225,1517.8807617856225,1,1,1,1,1
13,520,35,10,0,0,14,,,66185.4307705532180821236207246,34,16436.1179748191280821236207246,34,49817.31279573409,34,34
13,520,35,10,0,0,12,,,33741.6040037959753597005698025663413,27,3769.2086797057383110605698025663413,30026.39532409023704864,27,27,27
13,520,35,20,30,0,,,,23998.2225810296812313952906544,24002.2225810296812313952906544,4,4,4,4,4
13,520,35,10,40,0,11,,,113663.2783567623004999863189308,113691.2783567623004999863189308,28,28,28,28,28
13,520,35,10,40,0,16,,,18534.0126873434163567354310869,3,3,3,3,18537.0126873434163567354310869,3
13,520,35,0,0,0,,,,1161392.3600432196235957427991741029324,179419.7293602850938409940081353289086,186380.379798139430309884613545777164,338792.9119027347339929696362750850362,335735.5609756695762521051984663118236,97423.612387588458409011021768525,25740.165618802330790778320983075
13,520,35,10,0,0,11,,,13900.509515507562267551573315175,13903.509515507562267551573315175,3,3,3,3,3
13,520,35,10,40,0,13,,,5828.77196647888,1,5829.77196647888,1,1,1,1
13,520,35,10,0,0,15,,,4535.790255008806580388647108759327,1,1,1,4536.790255008806580388647108759327,1,1
13,520,36,10,20,30,11,,,5750.68951653897,5751.68951653897,1,1,1,1,1
13,520,36,0,0,0,,,,150159.5345373888851768188399246280664,69400.2973955199904283518103623,6537.6303760079704511635470615780664,38788.39885068572425896,22471.87715003022647984,13146.33076514497355850348250075,37
13,520,36,10,0,0,14,,,4046.1095165901838443,1,4047.1095165901838443,1,1,1,1
13,520,36,10,40,0,11,,,17486.31589943664,17489.31589943664,3,3,3,3,3
13,520,38,0,0,0,,,,4519.05715736077,1459.19299161972,2,2,3063.86416574105,2,2
13,520,39,10,40,0,11,,,66052.7105892018922031060581289,66066.7105892018922031060581289,14,14,14,14,14
13,520,39,50,0,0,,,,5999.5556452574203078488226636,6000.5556452574203078488226636,1,1,1,1,1
13,520,39,0,0,0,,,,936798.3495629676673742690698023563277,97614.0140663875215338149871750156292,209765.299044594511840022353009958955,235892.989135805357399427399937809642,240130.4342377338811849551920197691475,153160.795170528597916049137659802954,1896.8179079177975
13,520,39,10,20,30,11,,,11657.54393295776,11665.54393295776,8,8,8,8,8
13,520,39,10,0,0,11,,,520.3690929243070499922440082,521.3690929243070499922440082,1,1,1,1,1
13,520,39,10,40,0,13,,,2914.38598323944,2916.38598323944,2,2,2,2,2
13,520,39,10,0,0,12,,,6093.0484874390324192,3,3788.40269327824495392,2310.64579416078746528,3,3,3
13,520,40,0,0,0,,,,53481.726997248232137987396250875,13,29872.77151203340654490348250075,20721.47052854747,2926.484956667355593083913750125,13,13
13,520,40,10,40,0,11,,,5686.7195850582350903865797327,5687.7195850582350903865797327,1,1,1,1,1
13,520,40,40,0,0,,,,6844.09480887629,6845.09480887629,1,1,1,1,1
13,520,41,10,40,0,16,,,7694.8849909000946189118103623,1518.8807617856225,2,2,2,6180.0042291144721189118103623,2
13,520,41,20,40,0,,,,4567.2329040378375,1,4568.2329040378375,1,1,1,1
13,520,41,10,0,0,13,,,11501.37903307794,2,2,11503.37903307794,2,2,2
13,520,41,10,0,0,12,,,25068.9314157759978989934506580740239,9,16640.8466403132573871017094076990239,4077.20888031983373264,4377.875895142906779251741250375,9,9
13,520,41,10,40,20,11,,,5828.77196647888,5829.77196647888,1,1,1,1,1
13,520,41,10,20,30,11,,,17514.04573559284792858,17519.04573559284792858,5,5,5,5,5
13,520,41,10,20,30,16,,,5787.8941520670387769631240969725665,5788.8941520670387769631240969725665,1,1,1,1,1
13,520,41,0,0,0,,,,2744992.9448504722959942231689721525231,529343.5179245814607313880612069287976,727105.0074920441422680224470192325378,710872.4124724182423848122170026288717,619313.8543115873059856453901026769476,145543.1901001909448032018941752853684,17218.9625496501998211531594654
13,520,41,10,40,0,11,,,97710.3966009393710831123988972851476,97732.3966009393710831123988972851476,22,22,22,22,22
13,520,41,10,0,0,15,,,4535.790255008806580388647108759327,1,1,1,4536.790255008806580388647108759327,1,1
13,520,41,10,0,0,16,,,14807.40725857064721712771554345,3,9270.00634367170817836771554345,3,3,3,5543.40091489893903876
