"fips","intensive_impact","lower_conf","upper_conf","ccimpact","acres","volume","lower_avalue","upper_avalue","avalue"
"01083",2.40765807738335,6.97548904136799,12.2436592832928,9.65455699823028,124429.787456509,261931763.996761,4.56783096398464,9.8360012059095,7.24689892084692
"01085",-3.72811184172398,0.554200256668764,3.93225723831009,2.22614227917889,375672.459642437,435826216.766153,4.28231209839274,7.66036908003407,5.95425412090286
"01087",-1.79513046907996,2.27429547690881,5.48859087281092,3.86413174843992,349497.816226405,511440406.881333,4.06942594598877,7.28372134189088,5.65926221751988
"01089",3.74788546550854,7.36599780400446,12.7620159607536,10.1137814365301,229148.031413001,477120160.954738,3.61811233849592,9.01413049524505,6.36589597102152
"01091",-2.43210229569161,1.94936032200049,4.93859748118125,3.44222698500035,513813.442850039,797445443.169349,4.3814626176921,7.37069977687286,5.87432928069196
"01093",4.04478789533562,7.25325389982001,11.9335665671513,9.61285025268557,394307.593519643,452681049.041255,3.20846600448439,7.88877867181568,5.56806235734995
"01095",3.13635715977485,6.64656986102593,11.9599179489846,9.3509778108358,192515.728133177,311152139.668466,3.51021270125108,8.82356078920972,6.21462065106095
"01099",-2.5268482901581,0.381751399278869,3.80027502503721,2.09138625091828,640416.277310082,938998961.858805,2.90859968943697,6.3271233151953,4.61823454107638
"01101",-1.39717779786859,0.17188644551053,3.63835220423527,1.87659113512414,292739.049335214,445904653.375437,1.56906424337912,5.03553000210386,3.27376893299273
"01103",3.19557151296397,6.91063782060932,11.9647730128854,9.47459628795603,232584.858197692,408316009.182556,3.71506630764535,8.7692014999214,6.27902477499206
"01105",-1.05456960502518,3.11203405399153,6.40811202808221,4.76774845489685,374580.013424593,449764138.860068,4.16660365901671,7.4626816331074,5.82231805992204
"01107",-0.335481275422746,4.10013840090826,7.92278382855508,6.02451718888368,550073.394734095,776522073.082065,4.435619676331,8.25826510397783,6.35999846430642
"01109",-2.30000339125137,0.571174417608447,3.80746906357869,2.17370937144956,356514.635636747,426642796.428268,2.87117780885982,6.10747245483007,4.47371276270094
"01111",3.40488864818111,5.9892048362355,11.2625225929923,8.6701667538199,335118.731125398,401176316.223548,2.58431618805439,7.85763394481116,5.26527810563879
"01113",-2.73977131898598,1.72915777621261,4.74996394148882,3.21976632377613,362320.100030332,487390848.858163,4.46892909519859,7.48973526047479,5.95953764276211
"01115",2.80570971669102,5.70723371733143,10.5796615831128,8.18118260315546,380035.38368205,547774357.847774,2.90152400064041,7.77395186642176,5.37547288646444
"01117",1.42670083895189,3.88214859299481,7.58608915793906,5.74517382706646,427203.168151556,611382418.669164,2.45544775404292,6.15938831898716,4.31847298811457
"01119",-1.42382766777778,2.58724236162069,5.70693737345096,4.15042165529005,482233.640941369,697825629.157097,4.01107002939847,7.13076504122874,5.57424932306783
"01121",2.24468050254741,4.88902118120748,9.29642444694954,7.12192745566654,316413.787666627,369138713.083093,2.64434067866008,7.05174394440214,4.87724695311913
"01123",0.526289385849726,4.33274326290859,8.55750454814704,6.46600542040697,440733.915796186,569732375.629621,3.80645387705887,8.03121516229731,5.93971603455725
"01125",-0.353873836869062,3.85375934894277,7.54469799159916,5.70993789942816,785003.77885597,1082114918.13764,4.20763318581184,7.89857182846822,6.06381173629722
"01127",1.62490417034262,5.6951100524405,10.1146647481212,7.91925028147327,419258.006934974,564296791.625084,4.07020588209788,8.48976057777862,6.29434611113065
"01131",-2.97133422212372,1.61110434178205,4.62431374193264,3.11527359376558,587333.899667646,826845727.151735,4.58243856390578,7.59564796405636,6.0866078158893
"01133",3.79255635649908,7.22004747106097,11.8695908449491,9.5637484819007,262182.023129972,322420458.825859,3.42749111456189,8.07703448845002,5.77119212540162
"05001",0.613531874993656,4.36922068809177,8.46191544765398,6.4360697494927,165658.961169445,265453413.151735,3.75568881309812,7.84838357266032,5.82253787449905
"05003",-1.7983177061987,3.90836705621221,7.72265361767894,5.81621440199533,442443.422721501,456459557.941084,5.70668476241091,9.52097132387765,7.61453210819403
"05005",4.08278387252201,8.7791751898522,16.1995390529557,12.5748370506703,146403.458568652,133073336.956758,4.69639131733019,12.1167551804337,8.49205317814831
"05007",3.21461017856923,9.07976416759455,16.34868976725,12.768627364615,225558.759149449,244819336.83457,5.86515398902531,13.1340795886807,9.55401718604574
"05009",3.28803461742811,9.07264812916093,16.3779841875358,12.7773321330397,201774.099293941,158736508.139404,5.78461351173282,13.0899495701077,9.48929751561155
"05011",-0.289201519622437,4.51690865093637,8.95571296153859,6.75530723363646,398776.488539107,633568047.287769,4.80611017055881,9.24491448116103,7.04450875325889
"05013",0.139146935467709,4.73732507161026,9.33327291407457,7.07645126707773,402826.839409659,662950336.7763,4.59817813614255,9.19412597860686,6.93730433161002
"05015",4.051884864953,8.93982011011698,16.2244626411645,12.6513820697764,229800.999920066,218976360.488794,4.88793524516397,12.1725777762115,8.59949720482342
"05017",-0.0712359174441308,2.56330321048334,5.36451039362569,3.967547829499,145079.515740033,193355892.707795,2.63453912792747,5.43574631106982,4.03878374694314
"05019",0.880345929937365,5.39959289735589,10.5253356236017,8.00508590819254,485798.597283308,778631434.372542,4.51924696741853,9.6449896936643,7.12473997825518
"05021",2.70809622592911,8.10722882442969,15.3462243718935,11.8237093365091,104107.900494251,111795868.388909,5.39913259850058,12.6381281459644,9.11561311058003
"05023",4.60911746280157,7.86377401188929,14.6472375395949,11.3426527929205,302809.576207287,421671196.623701,3.25465654908772,10.0381200767934,6.73353533011892
"05025",0.149090833711008,4.82842746979667,9.4941459380678,7.199051913959,390946.403593629,678015032.95832,4.67933663608566,9.3450551043568,7.04996108024799
"05027",-2.4650118859723,3.45687551092637,6.55772528459434,5.02103118034533,499743.267776238,771964615.040579,5.92188739689867,9.02273717056664,7.48604306631763
"05029",3.19203254032092,7.10764821612453,13.6630238939854,10.4658404809053,215982.464289113,220657919.360204,3.91561567580362,10.4709913536645,7.27380794058434
"05031",1.9150585847226,7.0389128855975,13.6943122606046,10.4310179945453,61322.5307996741,101290567.286734,5.1238543008749,11.779253675882,8.51595940982265
"05033",4.00696896505092,8.37190309151737,15.4207634795024,12.004520229296,166271.180211278,210557081.706419,4.36493412646645,11.4137945144515,7.99755126424512
"05035",1.80411314273555,6.06054143260443,11.7179861137215,8.94197162434305,62500.6198462566,114608439.373592,4.25642828986888,9.91387297098598,7.1378584816075
"05037",1.59030793735,6.36477603486338,12.4151626015819,9.43300117592216,99683.3569787793,131529434.002703,4.77446809751338,10.8248546642319,7.84269323857217
"05039",0.889042467256073,5.30615939623932,10.4130678968091,7.91585169545696,468044.987291411,674033150.560315,4.41711692898325,9.52402542955307,7.02680922820089
"05041",0.995840511653593,3.91426633201213,7.51591877124004,5.73166725254126,155441.85868835,271993741.697367,2.91842582035854,6.52007825958645,4.73582674088767
"05043",-1.91842196279055,3.9194346927829,7.68826744362023,5.80826416282147,432977.642448678,684281070.243592,5.83785665557345,9.60668940641078,7.72668612561201
"05045",2.15937917787573,6.29566654298967,12.2603654652592,9.3225931370399,248349.41438064,246697460.268324,4.13628736511394,10.1009862873835,7.16321395916417
"05047",4.34769059497443,8.10205239044509,14.883827450799,11.5786964187859,160767.399480426,218424161.253786,3.75436179547065,10.5361368558245,7.23100582381143
"05049",3.88033089729008,9.05455274625128,16.4582559465311,12.8214808705539,259276.269061516,223178948.634977,5.1742218489612,12.577925049241,8.94114997326386
"05051",2.63362734028397,6.45649491269705,12.2103715430347,9.40144995732012,254566.286613676,315475628.548656,3.82286757241308,9.57674420275078,6.76782261703616
"05053",0.588740037334055,5.27901070986693,10.2633087409009,7.82204376141039,456453.447176566,709144146.937819,4.69027067253288,9.67456870356681,7.23330372407634
"05055",2.45311953828893,7.70396221090413,14.7614061963724,11.3214165069448,145393.758896946,147576423.125016,5.2508426726152,12.3082866580834,8.8682969686559
"05057",-0.250488188617961,4.51026310429986,8.79091079991403,6.67710693407846,342337.121161728,592381042.70268,4.76075129291782,9.04139898853199,6.92759512269642
"05059",1.42178593229665,5.67981290284062,10.9535730025717,8.36432648241848,299454.220016739,408140603.896689,4.25802697054397,9.53178707027501,6.94254055012183
"05061",2.98148106708794,6.44265064975582,12.4484214135424,9.51393384058602,314599.558457403,357913221.055577,3.46116958266788,9.46694034645447,6.53245277349808
"05063",3.40447545925252,7.61229900802709,14.4898091026745,11.1419141899765,259402.154238071,278321322.159812,4.20782354877457,11.085333643422,7.73743873072394
"05065",4.80844963533769,8.52556478964825,15.8825709768858,12.2960477677733,241814.083999715,262097091.103756,3.71711515431056,11.0741213415481,7.4875981324356
"05067",1.7358915408214,6.89827314698815,13.3276024747556,10.17258474679,84691.4600849451,124951424.026599,5.16238160616676,11.5917109339342,8.43669320596863
"05069",-0.0284676731655056,4.69475118769533,9.08775504533322,6.91788952845619,231283.686015784,398811278.139552,4.72321886086084,9.11622271849872,6.94635720162169
"05071",5.36758126092728,8.70134801019854,15.49206978501,12.188861129348,137782.685582317,178774845.16674,3.33376674927127,10.1244885240828,6.82127986842069
"05073",-1.950031561764,3.4966976687361,6.46200057387385,4.99063901167229,261852.167977134,407567674.054232,5.44672923050011,8.41203213563785,6.94067057343629
"05075",2.48020421105341,8.01077150118959,15.0133014394714,11.6130980303715,143194.295390983,133088779.061507,5.53056729013618,12.533097228418,9.13289381931811
"05077",1.59082394008343,5.73833334608395,11.1158104302488,8.47146711142964,101451.415932822,227021391.464599,4.14750940600052,9.52498649016533,6.88064317134621
"05079",-0.0793629142559942,4.08324918622558,7.91988850819429,6.01395497917374,190616.893827562,270168298.03117,4.16261210048157,7.99925142245028,6.09331789342973
"05081",-1.43637054674226,3.76940797885946,7.13671892958889,5.47605897463042,242541.583621229,304644461.055162,5.20577852560172,8.57308947633116,6.91242952137268
"05083",3.84583099318321,6.92358729045981,13.3716385094063,10.2198189958887,187104.406881339,192447155.688412,3.0777562972766,9.52580751622309,6.37398800270545
"05085",1.28291793344798,5.57328348209963,10.8622417364604,8.25977724375535,138548.309763516,204605300.710024,4.29036554865165,9.57932380301238,6.97685931030737
"05087",3.70843322074676,9.20545463318293,16.3099307092849,12.8488689500898,346740.11213343,351184093.526388,5.49702141243617,12.6014974885382,9.14043572934299
"05089",3.78098438935393,8.78878038873701,16.1775255874659,12.5570281942357,238181.953007415,185695964.156471,5.00779599938308,12.396541198112,8.7760438048818
"05091",-1.80791111421652,2.8087472830905,5.25190316817911,4.02509836840842,259010.001041439,265176920.052139,4.61665839730702,7.05981428239563,5.83300948262494
"05093",2.14752813296503,6.96156524426802,13.4762235395939,10.2841665507313,8660.812106663,15952422.9629154,4.81403711130299,11.3286954066289,8.13663841776624
"05095",1.5439205843877,5.28538196739343,10.2895041065747,7.82397659432382,115711.907138321,211369704.503414,3.74146138300572,8.74558352218698,6.28005600993612
"05097",4.22976579258869,7.56274005856731,13.8949229354675,10.7920771323926,101419.049043949,142332586.702848,3.33297426597863,9.66515714287877,6.56231133980392
"05099",-0.749510197939971,4.27216125851592,8.28884709713758,6.29760707647213,347520.884670892,497234488.61344,5.02167145645589,9.03835729507755,7.0471172744121
"05101",3.67300883048913,9.43668326930579,16.4709667381624,13.0243123552197,234754.419742801,275687908.120448,5.76367443881665,12.7979579076733,9.35130352473053
"05103",-0.258369118626687,4.4804435847817,8.75223972170822,6.64522207789539,441141.789196273,797059944.092824,4.73881270340838,9.01060884033491,6.90359119652208
"05105",2.4041180391415,6.35553673923944,12.252937826494,9.35871557914307,231073.974250963,199527175.334488,3.95141870009794,9.84881978735252,6.95459754000158
"05107",1.47740450203011,4.91247725472782,9.56579968398313,7.26338644693563,103561.798957033,233438028.733889,3.43507275269771,8.08839518195302,5.78598194490552
"05109",4.14170578632329,6.88967082466554,13.1238179893659,10.07638285384,326786.424520579,367894086.078834,2.74796503834226,8.98211220304262,5.9346770675167
"05111",2.07826658895997,6.56722681265622,12.9154863001804,9.8077247873951,71517.4004574719,123050667.033915,4.48896022369625,10.8372197112204,7.72945819843513
"05113",5.81103797884451,8.10561691361278,14.6546505066515,11.4150173751819,265903.343575918,292738671.0317,2.29457893476827,8.843612527807,5.60397939633737
"05115",5.22896189744213,8.15671671952355,15.1088664526353,11.7413577222417,209732.454037373,246779325.403183,2.92775482208142,9.87990455519314,6.51239582479953
"05117",1.22788042060756,5.31334827364595,10.4018872502557,7.90124587934673,111007.128654781,280346789.955651,4.0854678530384,9.17400682964811,6.67336545873917
"05119",1.24838284367687,5.42862937708497,10.5783929506516,8.03454696651831,251889.884717256,370686344.051956,4.1802465334081,9.3300101069747,6.78616412284144
"05121",3.10669520902684,8.76818989426119,16.0807289229395,12.520070625282,213118.24056808,221909756.874921,5.66149468523435,12.9740337139127,9.41337541625511
"05123",1.64491738416926,6.2468753784505,12.1153424876356,9.24089140217537,116296.306372177,168894839.664357,4.60195799428124,10.4704251034664,7.59597401800611
"05125",1.08810518571078,5.68782954317754,10.8966166308807,8.33558342760114,337295.124320224,467848184.304363,4.59972435746676,9.80851144516989,7.24747824189036
"05127",4.560442941823,7.39569385059423,13.7236048065853,10.6336868647452,135422.117298799,160972787.384631,2.83525090877123,9.16316186476227,6.07324392292215
"05129",3.4393752755096,8.97081647368659,16.2214989781179,12.6769502938609,270786.434311114,282865116.569915,5.53144119817698,12.7821237026082,9.23757501835132
"05131",3.13221297593857,6.69891872586669,12.9798126492648,9.9001241336846,145944.352465847,122174642.508682,3.56670574992811,9.8475996733262,6.76791115774603
"05133",1.17409049861181,5.32067199990202,10.3344707831387,7.88233251278911,281882.533792191,384709647.6085,4.14658150129021,9.16038028452691,6.7082420141773
"05135",3.66212719487054,8.46232381859137,15.70563051372,12.1900711658898,270693.131488903,233674998.319804,4.80019662372083,12.0435033188495,8.52794397101924
"05137",3.96702573869846,8.65271342236297,15.7423902475524,12.3027460711377,296777.460721073,366059513.304589,4.68568768366451,11.7753645088539,8.33572033243922
"05139",-1.64836801462513,3.6829751155157,7.18470962548744,5.44386882361017,625348.968170695,1054384113.03615,5.33134313014083,8.83307764011257,7.0922368382353
"05141",5.23490190497998,8.7074008192055,15.5849140004471,12.2490630429795,334157.141239912,380359649.513074,3.47249891422552,10.3500120954671,7.01416113799952
"05143",3.5363358313199,9.17866644140511,16.363935907415,12.848693148541,362942.747984814,377155203.904807,5.64233061008521,12.8276000760951,9.31235731722113
"05145",2.4063028801541,6.5112336513637,12.637578835578,9.62742123259849,265493.228480297,366127397.083265,4.1049307712096,10.2312759554239,7.22111835244439
"05147",1.59374215925214,6.11449180283088,11.9263468180413,9.06639298673664,107634.061150153,156932947.979983,4.52074964357874,10.3326046587892,7.4726508274845
"05149",3.048878435417,6.88573979586396,13.157965765299,10.0701390222041,278426.600371946,277387061.84748,3.83686136044695,10.109087329882,7.02126058678711
"09001",4.16621824534663,7.95944862074714,11.6820521459024,9.80763577489568,154676.22017693,473197737.342056,3.7932303754005,7.51583390055572,5.64141752954905
"09003",5.23036455614032,7.29627073391056,11.2880713239043,9.28738815834467,235678.018145009,519754319.957279,2.06590617777024,6.05770676776394,4.05702360220435
"09005",4.63629550501934,5.16645167231881,9.51946542850158,7.3484454905927,535397.080016449,1308605511.24919,0.530156167299465,4.88316992348224,2.71214998557336
"09007",3.37982931261595,7.55704397632721,11.6435774335894,9.60403919509726,159448.98169079,401331628.116099,4.17721466371126,8.26374812097342,6.2242098824813
"09009",3.97219655038528,8.03386606984196,11.8184168720525,9.91430526362588,216951.152058481,554832439.018085,4.06166951945668,7.84622032166725,5.9421087132406
"09011",3.6773103862309,7.53472467043763,11.2158105162725,9.36719066645909,375212.693700545,697860580.998774,3.85741428420674,7.53850013004163,5.68988028022819
"09013",4.7780019773373,6.38641938552523,10.1234672205871,8.25287154872384,197428.502903331,460136907.83226,1.60841740818793,5.34546524324979,3.47486957138654
"09015",4.74202264575421,6.43513590255861,10.1313431860091,8.27635720464289,251306.286679743,613617027.289733,1.6931132568044,5.38932054025489,3.53433455888868
"10001",4.08521320448315,9.17046450129492,15.9603354249548,12.6217790955276,126936.322093548,367013017.305067,5.08525129681176,11.8751222204716,8.53656589104446
"10003",3.4379505758975,9.82878643359165,16.0726359703127,12.9900670457893,68388.2873338304,171730810.790707,6.39083585769414,12.6346853944152,9.55211646989177
"10005",6.37995689522075,8.54570564201804,15.247212647559,11.9634420848799,198282.056337621,447264719.721429,2.16574874679728,8.86725575233826,5.58348518965914
"13009",-1.39192601692787,2.06255205180364,6.38599637690331,4.19778339838645,183227.489363848,259709943.406811,3.45447806873151,7.77792239383118,5.58970941531432
"13011",3.35775342845537,6.36795291720811,12.100318790039,9.28506443955519,189857.871121283,329943039.009884,3.01019948875274,8.74256536158363,5.92731101109982
"13013",2.05888432558949,5.16622405017136,10.7832793192264,7.98295719847793,86329.1409933962,175497571.677784,3.10733972458187,8.72439499363693,5.92407287288844
"13015",4.43386389587629,6.29604846203403,12.2682576287301,9.32720850288893,298243.896981075,368972322.03674,1.86218456615774,7.83439373285382,4.89334460701264
"13017",-3.10751140089951,-2.60212086077149,1.80101633086105,-0.440146588132293,159459.18790533,195364310.496123,0.505390540128017,4.90852773176056,2.66736481276722
"13021",-1.42073902253423,1.27800540071273,4.79476309971024,3.00958091531699,139437.028489709,223859019.967416,2.69874442324695,6.21550212224446,4.43031993785121
"13023",0.0483075750358896,0.503834103054942,3.72090195854204,2.07753657526453,142474.130212434,280901321.586583,0.455526528019052,3.67259438350615,2.02922900022864
"13033",-1.36414927683152,1.4246221252415,5.52745687701618,3.44477012636472,555703.396766343,856557807.925991,2.78877140207302,6.8916061538477,4.80891940319625
"13035",-0.185351484886715,3.85491880923608,9.00184236312265,6.43011299725499,126202.458039799,168162460.549408,4.04027029412279,9.18719384800936,6.6154644821417
"13045",2.82851225648357,6.12528277530978,11.7118916430183,8.95576118435065,310297.005155269,517866932.329721,3.29677051882621,8.88337938653475,6.12724892786708
"13047",3.39781142318827,6.87539365558091,13.0733276598668,10.0104742165266,92957.0460719822,96859168.5867462,3.47758223239265,9.67551623667857,6.61266279333833
"13053",-3.5816379195083,1.02044717147594,4.11766812708657,2.55230475183259,123636.77772801,75263794.6605312,4.60208509098423,7.69930604659487,6.13394267134088
"13055",4.72063862210983,7.71693727239268,12.9820264098407,10.3969172647709,285993.897454566,341857712.817121,2.99629865028284,8.26138778773089,5.67627864266105
"13057",3.38775878352387,6.70594749983781,12.2542112928523,9.52464121200723,299124.033810925,549034980.735142,3.31818871631395,8.86645250932839,6.13688242848336
"13059",1.30285085127316,4.67082283355695,10.3473569355505,7.51209093743306,71027.0014682403,132254464.787986,3.3679719822838,9.04450608427729,6.2092400861599
"13063",1.44881152655821,4.90120344674183,10.2915929423243,7.61778917100033,52188.4994547736,74590757.4161098,3.45239192018362,8.84278141576605,6.16897764444212
"13067",3.33971761341322,5.9681277677976,11.6854457221905,8.86678719454891,71862.0793652739,187226589.049837,2.62841015438437,8.34572810877728,5.52706958113568
"13073",-0.993162743766132,3.18963395472937,8.68398431169329,5.93130640466002,162386.733365671,312894133.386128,4.1827966984955,9.67714705545943,6.92446914842615
"13077",2.02853455901873,5.328959546781,10.6089387959941,8.00636622808,312692.012253594,537276045.244714,3.30042498776227,8.58040423697541,5.97783166906126
"13079",-2.32153101455966,1.93569230245006,5.50320064411646,3.6974229126121,273122.775102156,262567810.211747,4.25722331700973,7.82473165867613,6.01895392717177
"13083",4.53746106742092,8.66547691689604,13.7092790619427,11.2188050622796,148454.6386712,278792265.871352,4.12801584947512,9.17181799452179,6.68134399485864
"13085",6.00562418654309,8.34288832066462,12.7063515492601,10.5229401058156,170184.633406028,312414405.399219,2.33726413412153,6.70072736271703,4.51731591927251
"13089",1.47764995884356,5.10906522940471,10.4763300589749,7.81806935599772,95326.2854767375,246729472.392182,3.63141527056115,8.99868010013136,6.34041939715416
"13097",2.02342463543559,5.57124397047227,10.9085542056144,8.27167011731071,173480.974087271,344283080.237819,3.54781933503667,8.88512957017877,6.24824548187511
"13105",2.87126047706594,5.69453316514348,12.4449724928036,9.09943186270621,221548.797894772,350153735.167304,2.82327268807755,9.57371201573763,6.22817138564027
"13107",-2.19807869919887,-1.25423732345412,2.91893997167752,0.777226855976139,425411.549579035,568879381.464971,0.943841375744749,5.11701867087639,2.97530555517501
"13111",6.34017346693741,7.74360881516659,15.0954197529092,11.4143302143972,224359.429682346,329418076.484195,1.40343534822918,8.75524628597181,5.07415674745975
"13113",2.09712131679461,5.18054390685644,10.6606994110591,7.94644920555469,98906.9211364341,189092371.474934,3.08342259006184,8.56357809426446,5.84932788876008
"13115",3.37424057758206,6.56920988819441,12.235582572502,9.45450111598728,337437.916487446,455570851.167316,3.19496931061236,8.86134199491995,6.08026053840523
"13117",3.46188024906629,6.81282010514327,12.1987878817315,9.54974596838859,139077.58677403,245746335.253961,3.35093985607699,8.73690763266517,6.0878657193223
"13119",2.39962469651337,5.68568109405545,11.35026363215,8.5550599762142,169166.439730705,282985431.231958,3.28605639754209,8.95063893563665,6.15543527970083
"13121",2.0075336003235,5.50028356915648,10.9364478163116,8.252036483625,236378.068923438,630855914.570276,3.49274996883298,8.92891421598808,6.24450288330149
"13123",5.70062537043631,8.09961434136717,14.233596551617,11.1648131794812,381412.275721196,699629668.424581,2.39898897093086,8.53297118118072,5.46418780904485
"13125",-1.58488124253841,2.89991728835852,8.1309313982329,5.5056202206164,130861.971943767,172440918.750066,4.48479853089693,9.71581264077131,7.09050146315481
"13129",3.90758066946981,6.64989760701805,12.498051153403,9.61854367160905,201027.821795753,215853883.572224,2.74231693754825,8.59047048393316,5.71096300213924
"13133",-1.17825886359755,3.62362407156388,9.26432410163535,6.44831672005266,252774.979303822,372898523.991722,4.80188293516143,10.4425829652329,7.62657558365021
"13135",2.28794595676345,5.68756167377591,11.2285302636325,8.48936976686753,208782.491664039,419061342.215664,3.39961571701246,8.9405843068691,6.20142381010408
"13137",4.42576556627143,8.33522822641734,12.7294709957729,10.540109908965,150195.12849143,370795353.771538,3.90946266014591,8.30370542950145,6.11434434269355
"13139",3.65272899007643,6.83398284054429,11.9696735317251,9.43489801927016,207875.395307672,343429123.675978,3.18125385046786,8.31694454164863,5.78216902919373
"13141",-1.53484153535408,2.98764641441016,8.17359897449003,5.57490039765018,383296.501852908,467521566.473957,4.52248794976424,9.7084405098441,7.10974193300426
"13143",4.08933502168999,6.88606193145451,12.7723618350434,9.8744004697919,228474.862676321,358946407.795339,2.79672690976452,8.68302681335341,5.78506544810192
